fips2010,fips2000,areaname22,name,msa22,fmr22_2,fmr22,msa21,fmr21_2,fmr21,msa20,fmr20_2,fmr20,msa19,fmr19_2,fmr19,msa18,fmr18_2,fmr18,msa17,fmr17_2,fmr17,msa16,fmr16_2,fmr16,msa15,fmr15_2,fmr15,msa14,fmr14_2,fmr14,msa13,fmr13_2,fmr13,msa12,fmr12_2,fmr12,msa11,fmr11_2,fmr11,msa10,fmr10_2,fmr10,msa09,fmr09_2,fmr09,msa08,fmr08_2,fmr08,msa07,fmr07_2,fmr07,msa06,fmr06_2,fmr06,msa05,fmr05_2,fmr05,msa04,fmr04_2,fmr04,msa03,fmr03_2,fmr03,msa02,fmr02_2,fmr02,msa01,fmr01_2,fmr01,msa00,fmr00_2,fmr00,msa99,fmr99_2,fmr99,msa98,fmr98_2,fmr98,msa97,fmr97_2,fmr97,msa96,fmr96_2,fmr96,msa95,fmr95_2,fmr95,msa94,fmr94_2,fmr94,msa93,fmr93_2,fmr93,msa92,fmr92_2,fmr92,msa91,fmr91_2,fmr91,msa90,fmr90_2,fmr90,msa89,fmr89_2,fmr89,msa88,fmr88_2,fmr88,msa87,fmr87_2,fmr87,msa86,fmr86_2,fmr86,msa85,fmr85_2,fmr85,msa83,fmr83_2,fmr83,cbsasub,areaname,state,cousub,county,pop2010,census_region,pop2017,pop2000
4208599999,4208599999,"Sharon, PA HUD Metro FMR Area",Mercer County,METRO49660MM7610,757,40,METRO49660MM7610,724,40,METRO49660MM7610,722,40,METRO49660MM7610,710,40,METRO49660MM7610,721,40,METRO49660MM7610,713,40,METRO49660MM7610,686,40,METRO49660MM7610,676,40,METRO49660MM7610,641,40,METRO49660MM7610,701,40,METRO49660MM7610,635,40,METRO49660MM7610,627,40,METRO49660MM7610,595,40,METRO49660MM7610,585,40,METRO49660MM7610,583,40,METRO49660MM7610,562,40,METRO49660M49660,541,40,7610,529,40,7610,474,40,7610,471,40,7610,460,40,7610,446,40,7610,442,40,7610,439,40,7610,431,40,7610,423,40,7610,412,40,7610,362,40,7610,368,45,7610,516,45,7610,498,45,7610,475,45,7610,451,45,7610,430,45,7610,411,45,7610,393,45,7610,369,45,7610,269,45,7610,257,45,METRO49660MM7610,"Sharon, PA HUD Metro FMR Area",42,99999,85,116638,1,113625,120293
4208799999,4208799999,"Mifflin County, PA",Mifflin County,NCNTY42087N42087,757,40,NCNTY42087N42087,724,40,NCNTY42087N42087,714,40,NCNTY42087N42087,692,40,NCNTY42087N42087,697,40,NCNTY42087N42087,681,40,NCNTY42087N42087,638,40,NCNTY42087N42087,643,40,NCNTY42087N42087,637,40,NCNTY42087N42087,610,40,NCNTY42087N42087,563,40,NCNTY42087N42087,587,40,NCNTY42087N42087,579,40,NCNTY42087N42087,561,40,NCNTY42087N42087,546,40,NCNTY42087N42087,516,40,NCNTY42087N42087,491,40,9999,459,40,10000,462,40,10000,462,40,10000,451,40,10000,434,40,10000,431,40,10000,429,40,10000,423,40,10000,414,40,10000,410,40,10000,364,40,10000,369,45,10000,458,45,10000,443,45,10000,422,45,10000,400,45,10000,382,45,10000,365,45,10000,349,45,10000,328,45,10000,328,45,10000,314,45,NCNTY42087N42087,"Mifflin County, PA",42,99999,87,46682,1,46450,46486
4208999999,4208999999,"East Stroudsburg, PA MSA",Monroe County,METRO20700M20700,1153,40,METRO20700M20700,1097,40,METRO20700M20700,1050,40,METRO20700M20700,1111,40,METRO20700M20700,1073,40,METRO20700M20700,1192,40,METRO20700M20700,947,40,NCNTY42089N42089,952,40,NCNTY42089N42089,871,40,NCNTY42089N42089,1066,40,NCNTY42089N42089,840,40,NCNTY42089N42089,925,40,NCNTY42089N42089,913,40,NCNTY42089N42089,884,40,NCNTY42089N42089,862,40,NCNTY42089N42089,816,40,NCNTY42089N42089,776,40,9999,744,40,10000,716,40,10000,716,40,10000,698,40,10000,672,40,10000,667,40,10000,664,40,10000,654,40,10000,639,40,10000,632,40,10000,615,40,10000,622,45,7561,571,45,7561,428,45,7560,408,45,7560,387,45,7560,369,45,7560,353,45,7560,348,45,7560,317,45,7560,348,45,7560,336,45,METRO20700M20700,"East Stroudsburg, PA MSA",42,99999,89,169842,1,167305,138687
4209199999,4209199999,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Montgomery County,METRO37980M37980,1298,40,METRO37980M37980,1260,40,METRO37980M37980,1226,40,METRO37980M37980,1200,40,METRO37980M37980,1266,50,METRO37980M37980,1211,50,METRO37980M37980,1210,50,METRO37980M37980,1156,50,METRO37980M37980,1135,50,METRO37980M37980,1119,50,METRO37980M37980,1075,50,METRO37980M37980,1077,50,METRO37980M37980,1095,50,METRO37980M37980,1005,40,METRO37980M37980,932,40,METRO37980M37980,923,40,METRO37980M37980,886,40,6160,914,50,6160,892,50,6160,871,50,6160,839,50,6160,812,50,6160,738,40,6160,722,40,6160,704,40,6160,689,40,6160,678,40,6160,669,40,6160,688,45,6160,634,45,6160,610,45,6160,583,45,6160,555,45,6160,511,45,6160,492,45,6160,474,45,6160,440,45,6160,440,45,6160,383,45,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",42,99999,91,799874,1,818675,750097
4209399999,4209399999,"Montour County, PA HUD Metro FMR Area",Montour County,METRO14100N42093,864,40,METRO14100N42093,848,40,METRO14100N42093,820,40,METRO14100N42093,904,40,METRO14100N42093,885,40,METRO14100N42093,980,40,METRO14100N42093,839,40,NCNTY42093N42093,748,40,NCNTY42093N42093,692,40,NCNTY42093N42093,632,40,NCNTY42093N42093,565,40,NCNTY42093N42093,693,40,NCNTY42093N42093,684,40,NCNTY42093N42093,662,40,NCNTY42093N42093,645,40,NCNTY42093N42093,610,40,NCNTY42093N42093,580,40,9999,556,40,10000,486,40,10000,486,40,10000,474,40,10000,456,40,10000,453,40,10000,451,40,10000,444,40,10000,434,40,10000,429,40,10000,417,40,10000,422,45,10000,463,45,10000,448,45,10000,427,45,10000,405,45,10000,387,45,10000,370,45,10000,354,45,10000,332,45,10000,319,45,10000,306,45,METRO14100N42093,"Montour County, PA HUD Metro FMR Area",42,99999,93,18267,1,18300,18236
4209599999,4209599999,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",Northampton County,METRO10900M10900,1196,40,METRO10900M10900,1139,40,METRO10900M10900,1026,40,METRO10900M10900,1129,40,METRO10900M10900,1048,40,METRO10900M10900,1038,40,METRO10900M10900,998,40,METRO10900M10900,972,40,METRO10900M10900,974,40,METRO10900M10900,915,40,METRO10900M10900,954,40,METRO10900M10900,909,40,METRO10900M10900,859,40,METRO10900M10900,853,40,METRO10900M10900,816,40,METRO10900M10900,791,40,METRO10900M10900,753,40,240,671,40,240,647,40,240,643,40,240,628,40,240,608,40,240,602,40,240,669,40,240,657,40,240,645,40,240,629,40,240,610,40,240,573,45,240,540,45,240,521,45,240,497,45,240,472,45,240,450,45,240,430,45,240,411,45,240,385,45,240,380,45,240,356,45,METRO10900M10900,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",42,99999,95,297735,1,300940,267066
4209799999,4209799999,"Northumberland County, PA",Northumberland County,NCNTY42097N42097,757,40,NCNTY42097N42097,724,40,NCNTY42097N42097,714,40,NCNTY42097N42097,695,40,NCNTY42097N42097,698,40,NCNTY42097N42097,705,40,NCNTY42097N42097,671,40,NCNTY42097N42097,652,40,NCNTY42097N42097,637,40,NCNTY42097N42097,610,40,NCNTY42097N42097,563,40,NCNTY42097N42097,587,40,NCNTY42097N42097,579,40,NCNTY42097N42097,561,40,NCNTY42097N42097,546,40,NCNTY42097N42097,516,40,NCNTY42097N42097,491,40,9999,460,40,10000,496,40,10000,496,40,10000,483,40,10000,465,40,10000,462,40,10000,460,40,10000,453,40,10000,443,40,10000,438,40,10000,426,40,10000,431,45,10000,463,45,10000,448,45,10000,427,45,10000,405,45,10000,387,45,10000,370,45,10000,354,45,10000,332,45,10000,328,45,10000,314,45,NCNTY42097N42097,"Northumberland County, PA",42,99999,97,94528,1,93040,94556
4209999999,4209999999,"Harrisburg-Carlisle, PA MSA",Perry County,METRO25420M25420,1074,40,METRO25420M25420,977,40,METRO25420M25420,953,40,METRO25420M25420,1012,40,METRO25420M25420,1039,40,METRO25420M25420,918,40,METRO25420M25420,886,40,METRO25420M25420,866,40,METRO25420M25420,845,40,METRO25420M25420,899,40,METRO25420M25420,753,40,METRO25420M25420,790,40,METRO25420M25420,820,40,METRO25420M25420,764,40,METRO25420M25420,722,40,METRO25420M25420,728,40,METRO25420M25420,693,40,3240,643,40,3240,604,40,3240,600,40,3240,586,40,3240,568,40,3240,563,40,3240,559,40,3240,549,40,3240,555,40,3240,541,40,3240,525,40,3240,527,45,3240,572,45,3240,552,45,3240,526,45,3240,499,45,3240,476,45,3240,455,45,3240,435,45,3240,408,45,3240,394,45,3240,379,45,METRO25420M25420,"Harrisburg-Carlisle, PA MSA",42,99999,99,45969,1,45880,43602
4210199999,4210199999,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia County,METRO37980M37980,1298,40,METRO37980M37980,1260,40,METRO37980M37980,1226,40,METRO37980M37980,1200,40,METRO37980M37980,1266,50,METRO37980M37980,1211,50,METRO37980M37980,1210,50,METRO37980M37980,1156,50,METRO37980M37980,1135,50,METRO37980M37980,1119,50,METRO37980M37980,1075,50,METRO37980M37980,1077,50,METRO37980M37980,1095,50,METRO37980M37980,1005,40,METRO37980M37980,932,40,METRO37980M37980,923,40,METRO37980M37980,886,40,6160,914,50,6160,892,50,6160,871,50,6160,839,50,6160,812,50,6160,738,40,6160,722,40,6160,704,40,6160,689,40,6160,678,40,6160,669,40,6160,688,45,6160,634,45,6160,610,45,6160,583,45,6160,555,45,6160,511,45,6160,492,45,6160,474,45,6160,440,45,6160,440,45,6160,383,45,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",42,99999,101,1526006,1,1569655,1517550
4210399999,4210399999,"Pike County, PA HUD Metro FMR Area",Pike County,METRO35620MM5660,1368,40,METRO35620MM5660,1354,40,METRO35620MM5660,1294,40,METRO35620MM5660,1206,40,METRO35620MM5660,1231,40,METRO35620MM5660,1144,40,METRO35620MM5660,1163,40,METRO35620MM5660,1141,40,METRO35620MM5660,1161,40,METRO35620MM5660,1035,40,METRO35620MM5660,1011,40,METRO35620MM5660,1009,40,METRO35620MM5660,978,40,METRO35620MM5660,947,40,METRO35620MM5660,923,40,METRO35620MM5660,900,40,METRO35620MM5660,850,40,5660,954,40,5660,855,40,5660,823,40,5660,793,40,5660,757,40,5660,734,40,5660,712,40,5660,848,40,5660,824,40,5660,803,40,5660,784,40,5660,787,45,10000,641,45,10000,620,45,10000,591,45,10000,561,45,10000,535,45,10000,418,45,10000,400,45,10000,376,45,10000,376,45,10000,361,45,METRO35620MM5660,"Pike County, PA HUD Metro FMR Area",42,99999,103,57369,1,55685,46302
4210599999,4210599999,"Potter County, PA",Potter County,NCNTY42105N42105,757,40,NCNTY42105N42105,724,40,NCNTY42105N42105,714,40,NCNTY42105N42105,692,40,NCNTY42105N42105,697,40,NCNTY42105N42105,681,40,NCNTY42105N42105,638,40,NCNTY42105N42105,643,40,NCNTY42105N42105,637,40,NCNTY42105N42105,610,40,NCNTY42105N42105,563,40,NCNTY42105N42105,587,40,NCNTY42105N42105,579,40,NCNTY42105N42105,561,40,NCNTY42105N42105,546,40,NCNTY42105N42105,516,40,NCNTY42105N42105,491,40,9999,468,40,10000,462,40,10000,462,40,10000,451,40,10000,434,40,10000,431,40,10000,429,40,10000,423,40,10000,414,40,10000,410,40,10000,339,40,10000,343,45,10000,453,45,10000,438,45,10000,418,45,10000,397,45,10000,379,45,10000,362,45,10000,346,45,10000,325,45,10000,307,45,10000,293,45,NCNTY42105N42105,"Potter County, PA",42,99999,105,17457,1,17070,18080
4210799999,4210799999,"Schuylkill County, PA",Schuylkill County,NCNTY42107N42107,763,40,NCNTY42107N42107,743,40,NCNTY42107N42107,723,40,NCNTY42107N42107,692,40,NCNTY42107N42107,698,40,NCNTY42107N42107,745,40,NCNTY42107N42107,638,40,NCNTY42107N42107,643,40,NCNTY42107N42107,637,40,NCNTY42107N42107,620,40,NCNTY42107N42107,563,40,NCNTY42107N42107,587,40,NCNTY42107N42107,579,40,NCNTY42107N42107,561,40,NCNTY42107N42107,546,40,NCNTY42107N42107,516,40,NCNTY42107N42107,491,40,9999,458,40,10000,481,40,10000,481,40,10000,470,40,10000,452,40,10000,449,40,10000,447,40,10000,440,40,10000,430,40,10000,425,40,10000,413,40,10000,418,45,10000,500,45,10000,484,45,10000,461,45,10000,437,45,10000,417,45,10000,399,45,10000,382,45,10000,359,45,10000,359,45,10000,344,45,NCNTY42107N42107,"Schuylkill County, PA",42,99999,107,148289,1,144285,150336
4210999999,4210999999,"Snyder County, PA",Snyder County,NCNTY42109N42109,796,40,NCNTY42109N42109,767,40,NCNTY42109N42109,756,40,NCNTY42109N42109,735,40,NCNTY42109N42109,759,40,NCNTY42109N42109,747,40,NCNTY42109N42109,682,40,NCNTY42109N42109,655,40,NCNTY42109N42109,645,40,NCNTY42109N42109,611,40,NCNTY42109N42109,565,40,NCNTY42109N42109,630,40,NCNTY42109N42109,621,40,NCNTY42109N42109,602,40,NCNTY42109N42109,586,40,NCNTY42109N42109,555,40,NCNTY42109N42109,528,40,9999,506,40,10000,463,40,10000,463,40,10000,452,40,10000,435,40,10000,432,40,10000,430,40,10000,424,40,10000,415,40,10000,411,40,10000,400,40,10000,405,45,10000,448,45,10000,434,45,10000,414,45,10000,393,45,10000,375,45,10000,359,45,10000,343,45,10000,322,45,10000,306,45,10000,292,45,NCNTY42109N42109,"Snyder County, PA",42,99999,109,39702,1,40570,37546
4211199999,4211199999,"Somerset County, PA",Somerset County,NCNTY42111N42111,757,40,NCNTY42111N42111,724,40,NCNTY42111N42111,714,40,NCNTY42111N42111,692,40,NCNTY42111N42111,697,40,NCNTY42111N42111,681,40,NCNTY42111N42111,638,40,NCNTY42111N42111,643,40,NCNTY42111N42111,637,40,NCNTY42111N42111,610,40,NCNTY42111N42111,563,40,NCNTY42111N42111,587,40,NCNTY42111N42111,579,40,NCNTY42111N42111,561,40,NCNTY42111N42111,546,40,NCNTY42111N42111,516,40,NCNTY42111N42111,491,40,3680,428,40,3680,474,40,3680,471,40,3680,460,40,3680,446,40,3680,442,40,3680,439,40,3680,431,40,3680,423,40,3680,412,40,3680,342,40,3680,350,45,3680,470,45,3680,453,45,3680,432,45,3680,410,45,3680,391,45,3680,374,45,3680,358,45,3680,336,45,3680,321,45,3680,308,45,NCNTY42111N42111,"Somerset County, PA",42,99999,111,77742,1,75620,80023
4211399999,4211399999,"Sullivan County, PA",Sullivan County,NCNTY42113N42113,757,40,NCNTY42113N42113,724,40,NCNTY42113N42113,714,40,NCNTY42113N42113,692,40,NCNTY42113N42113,697,40,NCNTY42113N42113,681,40,NCNTY42113N42113,638,40,NCNTY42113N42113,643,40,NCNTY42113N42113,637,40,NCNTY42113N42113,610,40,NCNTY42113N42113,563,40,NCNTY42113N42113,595,40,NCNTY42113N42113,587,40,NCNTY42113N42113,569,40,NCNTY42113N42113,554,40,NCNTY42113N42113,523,40,NCNTY42113N42113,498,40,9999,478,40,10000,462,40,10000,462,40,10000,451,40,10000,434,40,10000,431,40,10000,429,40,10000,423,40,10000,414,40,10000,410,40,10000,362,40,10000,367,45,10000,447,45,10000,433,45,10000,413,45,10000,392,45,10000,374,45,10000,358,45,10000,342,45,10000,321,45,10000,317,45,10000,304,45,NCNTY42113N42113,"Sullivan County, PA",42,99999,113,6428,1,6190,6556
4211599999,4211599999,"Susquehanna County, PA",Susquehanna County,NCNTY42115N42115,803,40,NCNTY42115N42115,781,40,NCNTY42115N42115,774,40,NCNTY42115N42115,735,40,NCNTY42115N42115,758,40,NCNTY42115N42115,758,40,NCNTY42115N42115,676,40,NCNTY42115N42115,666,40,NCNTY42115N42115,677,40,NCNTY42115N42115,610,40,NCNTY42115N42115,574,40,NCNTY42115N42115,608,40,NCNTY42115N42115,600,40,NCNTY42115N42115,581,40,NCNTY42115N42115,566,40,NCNTY42115N42115,533,40,NCNTY42115N42115,507,40,9999,486,40,10000,462,40,10000,462,40,10000,451,40,10000,434,40,10000,431,40,10000,429,40,10000,423,40,10000,414,40,10000,410,40,10000,396,40,10000,401,45,10000,447,45,10000,433,45,10000,413,45,10000,392,45,10000,374,45,10000,358,45,10000,342,45,10000,321,45,10000,336,45,10000,322,45,NCNTY42115N42115,"Susquehanna County, PA",42,99999,115,43356,1,41715,42238
4211799999,4211799999,"Tioga County, PA",Tioga County,NCNTY42117N42117,826,40,NCNTY42117N42117,786,40,NCNTY42117N42117,783,40,NCNTY42117N42117,755,40,NCNTY42117N42117,746,40,NCNTY42117N42117,746,40,NCNTY42117N42117,663,40,NCNTY42117N42117,643,40,NCNTY42117N42117,647,40,NCNTY42117N42117,618,40,NCNTY42117N42117,567,40,NCNTY42117N42117,614,40,NCNTY42117N42117,606,40,NCNTY42117N42117,587,40,NCNTY42117N42117,572,40,NCNTY42117N42117,540,40,NCNTY42117N42117,514,40,9999,493,40,10000,462,40,10000,462,40,10000,451,40,10000,434,40,10000,431,40,10000,429,40,10000,423,40,10000,414,40,10000,410,40,10000,382,40,10000,331,45,10000,447,45,10000,433,45,10000,413,45,10000,392,45,10000,374,45,10000,358,45,10000,342,45,10000,321,45,10000,329,45,10000,315,45,NCNTY42117N42117,"Tioga County, PA",42,99999,117,41981,1,41550,41373
4211999999,4211999999,"Union County, PA",Union County,NCNTY42119N42119,833,40,NCNTY42119N42119,790,40,NCNTY42119N42119,778,40,NCNTY42119N42119,780,40,NCNTY42119N42119,793,40,NCNTY42119N42119,785,40,NCNTY42119N42119,740,40,NCNTY42119N42119,696,40,NCNTY42119N42119,693,40,NCNTY42119N42119,665,40,NCNTY42119N42119,616,40,NCNTY42119N42119,678,40,NCNTY42119N42119,669,40,NCNTY42119N42119,648,40,NCNTY42119N42119,631,40,NCNTY42119N42119,596,40,NCNTY42119N42119,567,40,9999,544,40,10000,609,40,10000,609,40,10000,593,40,10000,571,40,10000,567,40,10000,564,40,10000,556,40,10000,544,40,10000,538,40,10000,523,40,10000,442,45,10000,524,45,10000,507,45,10000,483,45,10000,458,45,10000,437,45,10000,418,45,10000,400,45,10000,376,45,10000,376,45,10000,361,45,NCNTY42119N42119,"Union County, PA",42,99999,119,44947,1,45055,41624
4212199999,4212199999,"Venango County, PA",Venango County,NCNTY42121N42121,757,40,NCNTY42121N42121,724,40,NCNTY42121N42121,714,40,NCNTY42121N42121,692,40,NCNTY42121N42121,697,40,NCNTY42121N42121,681,40,NCNTY42121N42121,638,40,NCNTY42121N42121,643,40,NCNTY42121N42121,642,40,NCNTY42121N42121,610,40,NCNTY42121N42121,569,40,NCNTY42121N42121,587,40,NCNTY42121N42121,579,40,NCNTY42121N42121,561,40,NCNTY42121N42121,546,40,NCNTY42121N42121,516,40,NCNTY42121N42121,491,40,9999,453,40,10000,462,40,10000,462,40,10000,451,40,10000,434,40,10000,431,40,10000,429,40,10000,423,40,10000,414,40,10000,410,40,10000,371,40,10000,376,45,10000,443,45,10000,429,45,10000,409,45,10000,388,45,10000,370,45,10000,354,45,10000,339,45,10000,318,45,10000,269,45,10000,257,45,NCNTY42121N42121,"Venango County, PA",42,99999,121,54984,1,52880,57565
4212399999,4212399999,"Warren County, PA",Warren County,NCNTY42123N42123,757,40,NCNTY42123N42123,724,40,NCNTY42123N42123,714,40,NCNTY42123N42123,692,40,NCNTY42123N42123,697,40,NCNTY42123N42123,681,40,NCNTY42123N42123,638,40,NCNTY42123N42123,643,40,NCNTY42123N42123,637,40,NCNTY42123N42123,610,40,NCNTY42123N42123,563,40,NCNTY42123N42123,587,40,NCNTY42123N42123,579,40,NCNTY42123N42123,561,40,NCNTY42123N42123,546,40,NCNTY42123N42123,516,40,NCNTY42123N42123,491,40,9999,460,40,10000,462,40,10000,462,40,10000,451,40,10000,434,40,10000,431,40,10000,429,40,10000,423,40,10000,414,40,10000,410,40,10000,368,40,10000,373,45,10000,459,45,10000,444,45,10000,423,45,10000,401,45,10000,383,45,10000,366,45,10000,350,45,10000,329,45,10000,269,45,10000,257,45,NCNTY42123N42123,"Warren County, PA",42,99999,123,41815,1,40345,43863
4212599999,4212599999,"Pittsburgh, PA HUD Metro FMR Area",Washington County,METRO38300M38300,981,40,METRO38300M38300,940,40,METRO38300M38300,890,40,METRO38300M38300,896,40,METRO38300M38300,884,40,METRO38300M38300,822,40,METRO38300M38300,827,40,METRO38300M38300,786,40,METRO38300M38300,789,40,METRO38300M38300,772,40,METRO38300M38300,693,40,METRO38300M38300,700,40,METRO38300M38300,730,40,METRO38300M38300,710,40,METRO38300M38300,666,40,METRO38300M38300,748,40,METRO38300M38300,719,40,6280,639,40,6280,615,40,6280,608,40,6280,588,40,6280,574,40,6280,558,40,6280,495,40,6280,487,40,6280,479,40,6280,467,40,6280,455,40,6280,458,45,6280,454,45,6280,438,45,6280,439,45,6280,395,45,6280,436,45,6280,431,45,6280,416,45,6280,400,45,6280,390,45,6280,372,45,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",42,99999,125,207820,1,207660,202897
4212799999,4212799999,"Wayne County, PA",Wayne County,NCNTY42127N42127,885,40,NCNTY42127N42127,892,40,NCNTY42127N42127,876,40,NCNTY42127N42127,816,40,NCNTY42127N42127,839,40,NCNTY42127N42127,808,40,NCNTY42127N42127,699,40,NCNTY42127N42127,701,40,NCNTY42127N42127,709,40,NCNTY42127N42127,661,40,NCNTY42127N42127,604,40,NCNTY42127N42127,720,40,NCNTY42127N42127,710,40,NCNTY42127N42127,688,40,NCNTY42127N42127,670,40,NCNTY42127N42127,634,40,NCNTY42127N42127,603,40,9999,578,40,10000,555,40,10000,555,40,10000,541,40,10000,521,40,10000,517,40,10000,515,40,10000,507,40,10000,496,40,10000,491,40,10000,478,40,10000,484,45,10000,548,45,10000,530,45,10000,505,45,10000,479,45,10000,457,45,10000,398,45,10000,381,45,10000,358,45,10000,303,45,10000,289,45,NCNTY42127N42127,"Wayne County, PA",42,99999,127,52822,1,51655,47722
4212999999,4212999999,"Pittsburgh, PA HUD Metro FMR Area",Westmoreland County,METRO38300M38300,981,40,METRO38300M38300,940,40,METRO38300M38300,890,40,METRO38300M38300,896,40,METRO38300M38300,884,40,METRO38300M38300,822,40,METRO38300M38300,827,40,METRO38300M38300,786,40,METRO38300M38300,789,40,METRO38300M38300,772,40,METRO38300M38300,693,40,METRO38300M38300,700,40,METRO38300M38300,730,40,METRO38300M38300,710,40,METRO38300M38300,666,40,METRO38300M38300,748,40,METRO38300M38300,719,40,6280,639,40,6280,615,40,6280,608,40,6280,588,40,6280,574,40,6280,558,40,6280,495,40,6280,487,40,6280,479,40,6280,467,40,6280,455,40,6280,458,45,6280,454,45,6280,438,45,6280,439,45,6280,395,45,6280,436,45,6280,431,45,6280,416,45,6280,400,45,6280,390,45,6280,372,45,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",42,99999,129,365169,1,356835,369993
4213199999,4213199999,"Scranton--Wilkes-Barre, PA MSA",Wyoming County,METRO42540M42540,877,40,METRO42540M42540,839,40,METRO42540M42540,803,40,METRO42540M42540,780,40,METRO42540M42540,834,40,METRO42540M42540,802,40,METRO42540M42540,707,40,METRO42540M42540,735,40,METRO42540M42540,694,40,METRO42540M42540,743,40,METRO42540M42540,628,40,METRO42540M42540,679,40,METRO42540M42540,639,40,METRO42540M42540,635,40,METRO42540M42540,627,40,METRO42540M42540,624,40,METRO42540M42540,594,40,7560,568,40,7560,550,40,7560,546,40,7560,505,40,7560,489,40,7560,484,40,7560,480,40,7560,472,40,7560,463,40,7560,451,40,7560,437,40,7560,438,45,7560,444,45,7560,428,45,7560,408,45,7560,387,45,7560,369,45,7560,353,45,7560,348,45,7560,317,45,7560,348,45,7560,336,45,METRO42540M42540,"Scranton--Wilkes-Barre, PA MSA",42,99999,131,28276,1,27760,28080
4213399999,4213399999,"York-Hanover, PA MSA",York County,METRO49620M49620,1024,40,METRO49620M49620,969,40,METRO49620M49620,973,40,METRO49620M49620,946,40,METRO49620M49620,946,40,METRO49620M49620,892,40,METRO49620M49620,893,40,METRO49620M49620,827,40,METRO49620M49620,836,40,METRO49620M49620,822,40,METRO49620M49620,795,40,METRO49620M49620,754,40,METRO49620M49620,737,40,METRO49620M49620,732,40,METRO49620M49620,713,40,METRO49620M49620,671,40,METRO49620M49620,638,40,9280,612,40,9280,589,40,9280,585,40,9280,571,40,9280,553,40,9280,548,40,9280,544,40,9280,534,40,9280,524,40,9280,511,40,9280,495,40,9280,496,45,9280,525,45,9280,506,45,9280,482,45,9280,457,45,9280,436,45,9280,417,45,9280,399,45,9280,375,45,9280,366,45,9280,352,45,METRO49620M49620,"York-Hanover, PA MSA",42,99999,133,434972,1,442215,381751
4400105140,4400105140,"Providence-Fall River, RI-MA HUD Metro FMR Area",Barrington town,METRO39300M39300,1234,40,METRO39300M39300,1148,40,METRO39300M39300,1075,40,METRO39300M39300,1060,40,METRO39300M39300,1014,40,METRO39300M39300,994,40,METRO39300M39300,972,40,METRO39300M39300,944,40,METRO39300M39300,913,40,METRO39300M39300,930,40,METRO39300M39300,910,40,METRO39300M39300,977,40,METRO39300M39300,963,40,METRO39300M39300,956,40,METRO39300M39300,1020,50,METRO39300M39300,1014,50,METRO39300M39300,965,50,6480,845,40,6480,678,40,6480,667,40,6480,650,40,6480,628,40,6480,667,40,6480,662,40,6480,655,40,6480,647,40,6480,642,40,6480,638,40,6480,649,45,6480,653,45,6480,640,45,6480,610,45,6480,579,45,6480,553,45,6480,503,45,6480,482,45,6480,420,45,6480,361,45,6480,346,45,METRO39300M39300,"Providence-Fall River, RI-MA HUD Metro FMR Area",44,05140,1,16310,1,16220,16819
4400109280,4400109280,"Providence-Fall River, RI-MA HUD Metro FMR Area",Bristol town,METRO39300M39300,1234,40,METRO39300M39300,1148,40,METRO39300M39300,1075,40,METRO39300M39300,1060,40,METRO39300M39300,1014,40,METRO39300M39300,994,40,METRO39300M39300,972,40,METRO39300M39300,944,40,METRO39300M39300,913,40,METRO39300M39300,930,40,METRO39300M39300,910,40,METRO39300M39300,977,40,METRO39300M39300,963,40,METRO39300M39300,956,40,METRO39300M39300,1020,50,METRO39300M39300,1014,50,METRO39300M39300,965,50,6480,845,40,6480,678,40,6480,667,40,6480,650,40,6480,628,40,6480,667,40,6480,662,40,6480,655,40,6480,647,40,6480,642,40,6480,638,40,6480,649,45,6480,653,45,6480,640,45,6480,610,45,6480,579,45,6480,553,45,6480,503,45,6480,482,45,6480,420,45,6480,361,45,6480,346,45,METRO39300M39300,"Providence-Fall River, RI-MA HUD Metro FMR Area",44,09280,1,22954,1,22320,22469
4400173760,4400173760,"Providence-Fall River, RI-MA HUD Metro FMR Area",Warren town,METRO39300M39300,1234,40,METRO39300M39300,1148,40,METRO39300M39300,1075,40,METRO39300M39300,1060,40,METRO39300M39300,1014,40,METRO39300M39300,994,40,METRO39300M39300,972,40,METRO39300M39300,944,40,METRO39300M39300,913,40,METRO39300M39300,930,40,METRO39300M39300,910,40,METRO39300M39300,977,40,METRO39300M39300,963,40,METRO39300M39300,956,40,METRO39300M39300,1020,50,METRO39300M39300,1014,50,METRO39300M39300,965,50,6480,845,40,6480,678,40,6480,667,40,6480,650,40,6480,628,40,6480,667,40,6480,662,40,6480,655,40,6480,647,40,6480,642,40,6480,638,40,6480,649,45,6480,653,45,6480,640,45,6480,610,45,6480,579,45,6480,553,45,6480,503,45,6480,482,45,6480,420,45,6480,361,45,6480,346,45,METRO39300M39300,"Providence-Fall River, RI-MA HUD Metro FMR Area",44,73760,1,10611,1,10490,11360
